Freq [GHz],"dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
3.1295,-0.012176707,-67.7554588
3.131,-0.012188758,-67.80601237
3.1325,-0.012200874,-67.85644397
3.134,-0.012213055,-67.90675523
3.1355,-0.012225298,-67.95694777
3.137,-0.012237604,-68.00702318
3.1385,-0.012249972,-68.05698302
3.14,-0.0122624,-68.10682882
3.1415,-0.012274889,-68.15656209
3.143,-0.012287436,-68.20618432
3.1445,-0.012300043,-68.25569695
3.146,-0.012312706,-68.30510143
3.1475,-0.012325427,-68.35439916
3.149,-0.012338205,-68.40359152
3.1505,-0.012351038,-68.45267988
3.152,-0.012363926,-68.50166558
3.1535,-0.012376868,-68.55054994
3.155,-0.012389864,-68.59933424
3.1565,-0.012402913,-68.64801976
3.158,-0.012416014,-68.69660777
3.1595,-0.012429168,-68.74509948
3.161,-0.012442373,-68.79349612
3.1625,-0.012455628,-68.84179887
3.164,-0.012468933,-68.89000892
3.1655,-0.012482289,-68.93812741
3.167,-0.012495693,-68.98615548
3.1685,-0.012509146,-69.03409426
3.17,-0.012522647,-69.08194485
3.1715,-0.012536195,-69.12970833
3.173,-0.01254979,-69.17738576
3.1745,-0.012563432,-69.2249782
3.176,-0.012577121,-69.27248668
3.1775,-0.012590855,-69.31991223
3.179,-0.012604634,-69.36725583
3.1805,-0.012618458,-69.41451849
3.182,-0.012632326,-69.46170117
3.1835,-0.012646238,-69.50880483
3.185,-0.012660194,-69.55583041
3.1865,-0.012674193,-69.60277884
3.188,-0.012688235,-69.64965104
3.1895,-0.012702319,-69.69644791
3.191,-0.012716445,-69.74317033
3.1925,-0.012730612,-69.78981917
3.194,-0.012744821,-69.83639531
3.1955,-0.012759071,-69.88289959
3.197,-0.012773362,-69.92933283
3.1985,-0.012787693,-69.97569588
3.2,-0.012802063,-70.02198953
3.2015,-0.012816474,-70.0682146
3.203,-0.012830923,-70.11437186
3.2045,-0.012845412,-70.16046209
3.206,-0.012859939,-70.20648607
3.2075,-0.012874505,-70.25244454
3.209,-0.012889109,-70.29833824
3.2105,-0.01290375,-70.34416792
3.212,-0.01291843,-70.38993429
3.2135,-0.012933146,-70.43563807
3.215,-0.0129479,-70.48127996
3.2165,-0.01296269,-70.52686065
3.218,-0.012977517,-70.57238082
3.2195,-0.01299238,-70.61784115
3.221,-0.013007279,-70.66324231
3.2225,-0.013022213,-70.70858494
3.224,-0.013037184,-70.7538697
3.2255,-0.013052189,-70.79909722
3.227,-0.01306723,-70.84426812
3.2285,-0.013082306,-70.88938304
3.23,-0.013097416,-70.93444257
3.2315,-0.013112561,-70.97944733
3.233,-0.01312774,-71.0243979
3.2345,-0.013142953,-71.06929488
3.236,-0.0131582,-71.11413884
3.2375,-0.01317348,-71.15893036
3.239,-0.013188794,-71.20366999
3.2405,-0.013204142,-71.2483583
3.242,-0.013219522,-71.29299583
3.2435,-0.013234935,-71.33758313
3.245,-0.013250381,-71.38212072
3.2465,-0.01326586,-71.42660914
3.248,-0.013281371,-71.47104891
3.2495,-0.013296915,-71.51544054
3.251,-0.01331249,-71.55978454
3.2525,-0.013328098,-71.6040814
3.254,-0.013343737,-71.64833163
3.2555,-0.013359408,-71.6925357
3.257,-0.01337511,-71.73669411
3.2585,-0.013390844,-71.78080732
3.26,-0.013406609,-71.82487581
3.2615,-0.013422405,-71.86890004
3.263,-0.013438232,-71.91288046
3.2645,-0.01345409,-71.95681754
3.266,-0.013469979,-72.0007117
3.2675,-0.013485898,-72.04456341
3.269,-0.013501848,-72.08837308
3.2705,-0.013517828,-72.13214115
3.272,-0.013533838,-72.17586804
3.2735,-0.013549878,-72.21955418
3.275,-0.013565948,-72.26319997
3.2765,-0.013582048,-72.30680583
3.278,-0.013598178,-72.35037215
3.2795,-0.013614338,-72.39389935
3.281,-0.013630527,-72.4373878
3.2825,-0.013646745,-72.4808379
3.284,-0.013662993,-72.52425004
3.2855,-0.013679271,-72.5676246
3.287,-0.013695577,-72.61096194
3.2885,-0.013711912,-72.65426245
3.29,-0.013728277,-72.69752648
3.2915,-0.01374467,-72.7407544
3.293,-0.013761093,-72.78394657
3.2945,-0.013777543,-72.82710334
3.296,-0.013794023,-72.87022506
3.2975,-0.013810531,-72.91331207
3.299,-0.013827068,-72.95636472
3.3005,-0.013843633,-72.99938334
3.302,-0.013860226,-73.04236827
3.3035,-0.013876848,-73.08531983
3.305,-0.013893498,-73.12823836
3.3065,-0.013910176,-73.17112416
3.308,-0.013926882,-73.21397757
3.3095,-0.013943616,-73.2567989
3.311,-0.013960378,-73.29958845
3.3125,-0.013977168,-73.34234653
3.314,-0.013993986,-73.38507345
3.3155,-0.014010831,-73.42776951
3.317,-0.014027704,-73.470435
3.3185,-0.014044605,-73.51307022
3.32,-0.014061533,-73.55567546
3.3215,-0.014078489,-73.59825101
3.323,-0.014095473,-73.64079715
3.3245,-0.014112483,-73.68331415
3.326,-0.014129522,-73.7258023
3.3275,-0.014146587,-73.76826188
3.329,-0.01416368,-73.81069315
3.3305,-0.0141808,-73.85309638
3.332,-0.014197947,-73.89547184
3.3335,-0.014215121,-73.93781978
3.335,-0.014232323,-73.98014048
3.3365,-0.014249551,-74.02243419
3.338,-0.014266806,-74.06470115
3.3395,-0.014284089,-74.10694163
3.341,-0.014301398,-74.14915587
3.3425,-0.014318735,-74.19134411
3.344,-0.014336098,-74.23350661
3.3455,-0.014353488,-74.2756436
3.347,-0.014370904,-74.31775531
3.3485,-0.014388348,-74.35984199
3.35,-0.014405818,-74.40190387
3.3515,-0.014423315,-74.44394118
3.353,-0.014440839,-74.48595415
3.3545,-0.014458389,-74.52794299
3.356,-0.014475966,-74.56990795
3.3575,-0.01449357,-74.61184923
3.359,-0.0145112,-74.65376705
3.3605,-0.014528856,-74.69566164
3.362,-0.014546539,-74.73753321
3.3635,-0.014564249,-74.77938196
3.365,-0.014581985,-74.82120811
3.3665,-0.014599748,-74.86301187
3.368,-0.014617537,-74.90479344
3.3695,-0.014635352,-74.94655303
3.371,-0.014653194,-74.98829083
3.3725,-0.014671062,-75.03000706
3.374,-0.014688956,-75.07170189
3.3755,-0.014706877,-75.11337553
3.377,-0.014724824,-75.15502818
3.3785,-0.014742798,-75.19666002
3.38,-0.014760798,-75.23827124
3.3815,-0.014778824,-75.27986203
3.383,-0.014796876,-75.32143258
3.3845,-0.014814955,-75.36298307
3.386,-0.01483306,-75.40451368
3.3875,-0.014851191,-75.4460246
3.389,-0.014869348,-75.48751599
3.3905,-0.014887531,-75.52898804
3.392,-0.014905741,-75.57044093
3.3935,-0.014923977,-75.61187482
3.395,-0.014942239,-75.65328989
3.3965,-0.014960527,-75.69468631
3.398,-0.014978842,-75.73606424
3.3995,-0.014997183,-75.77742385
3.401,-0.015015549,-75.81876532
3.4025,-0.015033942,-75.86008879
3.404,-0.015052362,-75.90139443
3.4055,-0.015070807,-75.94268241
3.407,-0.015089278,-75.98395288
3.4085,-0.015107776,-76.02520599
3.41,-0.0151263,-76.06644191
3.4115,-0.01514485,-76.10766079
3.413,-0.015163426,-76.14886278
3.4145,-0.015182028,-76.19004803
3.416,-0.015200657,-76.2312167
3.4175,-0.015219311,-76.27236892
3.419,-0.015237992,-76.31350486
3.4205,-0.015256699,-76.35462464
3.422,-0.015275432,-76.39572843
3.4235,-0.015294191,-76.43681635
3.425,-0.015312977,-76.47788856
3.4265,-0.015331788,-76.51894519
3.428,-0.015350626,-76.55998638
3.4295,-0.01536949,-76.60101228
3.431,-0.01538838,-76.64202301
3.4325,-0.015407296,-76.68301871
3.434,-0.015426239,-76.72399951
3.4355,-0.015445208,-76.76496556
3.437,-0.015464203,-76.80591697
3.4385,-0.015483224,-76.84685389
3.44,-0.015502271,-76.88777643
3.4415,-0.015521345,-76.92868474
3.443,-0.015540445,-76.96957892
3.4445,-0.015559571,-77.01045912
3.446,-0.015578724,-77.05132546
3.4475,-0.015597903,-77.09217805
3.449,-0.015617108,-77.13301702
3.4505,-0.015636339,-77.17384249
3.452,-0.015655597,-77.21465459
3.4535,-0.015674881,-77.25545343
3.455,-0.015694192,-77.29623913
3.4565,-0.015713528,-77.33701181
3.458,-0.015732892,-77.37777157
3.4595,-0.015752281,-77.41851855
3.461,-0.015771697,-77.45925285
3.4625,-0.015791139,-77.49997459
3.464,-0.015810608,-77.54068387
3.4655,-0.015830104,-77.58138081
3.467,-0.015849625,-77.62206552
3.4685,-0.015869173,-77.6627381
3.47,-0.015888748,-77.70339867
3.4715,-0.015908349,-77.74404734
3.473,-0.015927977,-77.7846842
3.4745,-0.015947631,-77.82530938
3.476,-0.015967312,-77.86592295
3.4775,-0.01598702,-77.90652505
3.479,-0.016006754,-77.94711576
3.4805,-0.016026514,-77.98769519
3.482,-0.016046302,-78.02826343
3.4835,-0.016066116,-78.0688206
3.485,-0.016085956,-78.10936678
3.4865,-0.016105824,-78.14990209
3.488,-0.016125718,-78.1904266
3.4895,-0.016145639,-78.23094043
3.491,-0.016165586,-78.27144367
3.4925,-0.01618556,-78.31193641
3.494,-0.016205562,-78.35241875
3.4955,-0.01622559,-78.39289078
3.497,-0.016245644,-78.43335259
3.4985,-0.016265726,-78.47380429
3.5,-0.016285835,-78.51424595
