"dis [mm]","Freq [GHz]","dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
0,2.799,-0.0168642176233677,-172.674436102639
0,2.7995,-0.0168659061129633,-172.705569034531
0,2.8,-0.0168676564718002,-172.73669063255
0,2.8005,-0.0168694609175834,-172.767801967787
0,2.801,-0.0168713128440112,-172.798903980152
0,2.8015,-0.0168732066139385,-172.829997497849
0,2.802,-0.0168751373937677,-172.861083253495
0,2.8025,-0.0168771010199085,-172.89216189752
0,2.803,-0.0168790938904257,-172.923234009373
0,2.8035,-0.0168811128765987,-172.95430010695
0,2.804,-0.016883155250269,-172.985360654551
0,2.8045,-0.0168852186239063,-173.016416069638
0,2.805,-0.0168873009008471,-173.047466728596
0,2.8055,-0.0168894002338284,-173.078512971661
0,2.806,-0.0168915149902434,-173.109555107158
0,2.8065,-0.0168936437229189,-173.140593415158
0,2.807,-0.0168957851454143,-173.171628150636
0,2.8075,-0.0168979381110995,-173.202659546225
0,2.808,-0.0169001015953145,-173.233687814606
0,2.8085,-0.0169022746801406,-173.264713150604
0,2.809,-0.0169044565413485,-173.295735733021
0,2.8095,-0.0169066464371457,-173.326755726251
0,2.81,-0.0169088436985127,-173.357773281703
0,2.8105,-0.0169110477207748,-173.388788539053
0,2.811,-0.0169132579563509,-173.419801627365
0,2.8115,-0.016915473908395,-173.450812666075
0,2.812,-0.0169176951252702,-173.481821765873
0,2.8125,-0.0169199211956941,-173.51282902949
0,2.813,-0.0169221517445051,-173.543834552398
0,2.8135,-0.0169243864289107,-173.574838423444
0,2.814,-0.0169266249352034,-173.605840725408
0,2.8145,-0.016928866975855,-173.636841535517
0,2.815,-0.0169311122869252,-173.667840925903
0,2.8155,-0.0169333606257916,-173.698838964012
0,2.816,-0.0169356117691133,-173.729835712981
0,2.8165,-0.0169378655110155,-173.760831231975
0,2.817,-0.0169401216614931,-173.791825576497
0,2.8175,-0.0169423800449431,-173.822818798662
0,2.818,-0.016944640498895,-173.853810947456
0,2.8185,-0.0169469028728322,-173.884802068966
0,2.819,-0.0169491670271687,-173.915792206588
0,2.8195,-0.0169514328322993,-173.946781401224
0,2.82,-0.0169537001677551,-173.977769691457
0,2.8205,-0.016955968921447,-174.008757113714
0,2.821,-0.0169582389889702,-174.03974370241
0,2.8215,-0.0169605102729876,-174.070729490092
0,2.822,-0.016962782682653,-174.101714507557
0,2.8225,-0.0169650561331047,-174.132698783972
0,2.823,-0.0169673305449992,-174.163682346979
0,2.8235,-0.0169696058440778,-174.194665222793
0,2.824,-0.0169718819607923,-174.225647436294
0,2.8245,-0.0169741588299365,-174.256629011107
0,2.825,-0.0169764363903351,-174.287609969684
0,2.8255,-0.0169787145845394,-174.318590333377
0,2.826,-0.0169809933585724,-174.349570122498
0,2.8265,-0.0169832726616591,-174.380549356386
0,2.827,-0.0169855524460116,-174.411528053466
0,2.8275,-0.0169878326666204,-174.442506231297
0,2.828,-0.0169901132810678,-174.473483906626
0,2.8285,-0.0169923942493317,-174.504461095434
0,2.829,-0.0169946755336419,-174.535437812978
0,2.8295,-0.016996957098324,-174.56641407383
0,2.83,-0.0169992389096602,-174.597389891919
0,2.8305,-0.017001520935755,-174.628365280563
0,2.831,-0.0170038031464286,-174.659340252502
0,2.8315,-0.0170060855131034,-174.69031481993
0,2.832,-0.0170083680086946,-174.721288994524
0,2.8325,-0.0170106506075307,-174.752262787468
0,2.833,-0.0170129332852497,-174.783236209485
0,2.8335,-0.0170152160187378,-174.814209270852
0,2.834,-0.0170174987860269,-174.84518198143
0,2.8345,-0.0170197815662537,-174.876154350681
0,2.835,-0.0170220643395767,-174.907126387689
0,2.8355,-0.0170243470871258,-174.938098101178
0,2.836,-0.0170266297909282,-174.96906949953
0,2.8365,-0.0170289124338838,-175.000040590802
0,2.837,-0.0170311949996856,-175.031011382741
0,2.8375,-0.0170334774727995,-175.061981882798
0,2.838,-0.0170357598384029,-175.092952098143
0,2.8385,-0.0170380420823558,-175.123922035676
0,2.839,-0.0170403241911592,-175.154891702044
0,2.8395,-0.0170426061519225,-175.185861103646
0,2.84,-0.0170448879523215,-175.216830246651
0,2.8405,-0.0170471695805798,-175.247799137003
0,2.841,-0.01704945102543,-175.278767780434
0,2.8415,-0.0170517322761006,-175.309736182471
0,2.842,-0.0170540133222703,-175.340704348447
0,2.8425,-0.0170562941540602,-175.37167228351
0,2.843,-0.0170585747620041,-175.402639992628
0,2.8435,-0.0170608551370289,-175.433607480599
0,2.844,-0.0170631352704356,-175.464574752056
0,2.8445,-0.0170654151538806,-175.495541811478
0,2.845,-0.0170676947793547,-175.526508663191
0,2.8455,-0.0170699741391705,-175.557475311378
0,2.846,-0.0170722532259437,-175.588441760085
0,2.8465,-0.017074532032585,-175.619408013223
0,2.847,-0.0170768105522737,-175.650374074578
0,2.8475,-0.0170790887784526,-175.681339947812
0,2.848,-0.0170813667048207,-175.712305636472
0,2.8485,-0.017083644325311,-175.743271143989
0,2.849,-0.0170859216340804,-175.774236473688
0,2.8495,-0.0170881986255071,-175.805201628788
0,2.85,-0.0170904752941772,-175.836166612411
0,2.8505,-0.0170927516348688,-175.867131427578
0,2.851,-0.0170950276425535,-175.89809607722
0,2.8515,-0.0170973033123777,-175.92906056418
0,2.852,-0.0170995786396635,-175.960024891211
0,2.8525,-0.0171018536198927,-175.990989060987
0,2.853,-0.0171041282487121,-176.021953076099
0,2.8535,-0.0171064025219086,-176.052916939064
0,2.854,-0.017108676435422,-176.083880652323
0,2.8545,-0.0171109499853202,-176.114844218247
0,2.855,-0.0171132231678116,-176.145807639135
0,2.8555,-0.0171154959792213,-176.176770917224
0,2.856,-0.0171177684160049,-176.207734054683
0,2.8565,-0.0171200404747252,-176.238697053621
0,2.857,-0.0171223121520581,-176.269659916087
0,2.8575,-0.0171245834447895,-176.300622644072
0,2.858,-0.0171268543498031,-176.331585239511
0,2.8585,-0.0171291248640782,-176.362547704285
0,2.859,-0.0171313949846954,-176.393510040224
0,2.8595,-0.0171336647088186,-176.424472249106
0,2.86,-0.0171359340336976,-176.455434332663
0,2.8605,-0.0171382029566738,-176.486396292577
0,2.861,-0.0171404714751547,-176.517358130485
0,2.8615,-0.0171427395866374,-176.548319847982
0,2.862,-0.0171450072886808,-176.57928144662
0,2.8625,-0.0171472745789279,-176.610242927906
0,2.863,-0.0171495414550731,-176.641204293313
0,2.8635,-0.0171518079148956,-176.67216554427
0,2.864,-0.0171540739562181,-176.703126682172
0,2.8645,-0.0171563395769387,-176.734087708376
0,2.865,-0.0171586047750049,-176.765048624205
0,2.8655,-0.0171608695484259,-176.796009430947
0,2.866,-0.0171631338952582,-176.826970129858
0,2.8665,-0.0171653978136192,-176.857930722161
0,2.867,-0.017167661301669,-176.888891209049
0,2.8675,-0.0171699243576226,-176.919851591683
0,2.868,-0.0171721869797306,-176.950811871198
0,2.8685,-0.017174449166302,-176.981772048697
0,2.869,-0.0171767109156801,-177.012732125258
0,2.8695,-0.017178972226255,-177.043692101932
0,2.87,-0.0171812330964503,-177.074651979744
0,2.8705,-0.0171834935247371,-177.105611759694
0,2.871,-0.0171857535096184,-177.136571442756
0,2.8715,-0.0171880130496348,-177.167531029882
0,2.872,-0.0171902721433636,-177.198490522002
0,2.8725,-0.0171925307894093,-177.229449920021
0,2.873,-0.0171947889864207,-177.260409224823
0,2.8735,-0.0171970467330679,-177.291368437273
0,2.874,-0.0171993040280567,-177.322327558213
0,2.8745,-0.0172015608701162,-177.353286588466
0,2.875,-0.0172038172580151,-177.384245528836
0,2.8755,-0.0172060731905366,-177.415204380107
0,2.876,-0.0172083286665052,-177.446163143046
0,2.8765,-0.0172105836847515,-177.4771218184
0,2.877,-0.0172128382441544,-177.508080406902
0,2.8775,-0.0172150923435973,-177.539038909266
0,2.878,-0.0172173459819979,-177.569997326188
0,2.8785,-0.0172195991582928,-177.600955658352
0,2.879,-0.0172218518714392,-177.631913906423
0,2.8795,-0.0172241041204212,-177.662872071052
0,2.88,-0.0172263559042373,-177.693830152876
0,2.8805,-0.0172286072219055,-177.724788152516
0,2.881,-0.0172308580724708,-177.755746070581
0,2.8815,-0.0172331084549878,-177.786703907664
0,2.882,-0.0172353583685344,-177.817661664346
0,2.8825,-0.0172376078122078,-177.848619341196
0,2.883,-0.0172398567851147,-177.879576938769
0,2.8835,-0.0172421052863834,-177.910534457607
0,2.884,-0.0172443533151591,-177.941491898243
0,2.8845,-0.0172466008706039,-177.972449261194
0,2.885,-0.0172488479518902,-178.00340654697
0,2.8855,-0.0172510945582041,-178.034363756066
0,2.886,-0.017253340688752,-178.06532088897
0,2.8865,-0.0172555863427509,-178.096277946156
0,2.887,-0.0172578315194292,-178.127234928089
0,2.8875,-0.017260076218031,-178.158191835224
0,2.888,-0.0172623204378159,-178.189148668007
0,2.8885,-0.017264564178048,-178.220105426872
0,2.889,-0.0172668074380102,-178.251062112247
0,2.8895,-0.0172690502169908,-178.282018724549
0,2.89,-0.0172712925142967,-178.312975264185
0,2.8905,-0.0172735343292406,-178.343931731555
0,2.891,-0.0172757756611465,-178.374888127049
0,2.8915,-0.0172780165093495,-178.405844451052
0,2.892,-0.0172802568731959,-178.436800703936
0,2.8925,-0.0172824967520389,-178.467756886069
0,2.893,-0.0172847361452453,-178.498712997809
0,2.8935,-0.0172869750521837,-178.529669039509
0,2.894,-0.0172892134722421,-178.560625011511
0,2.8945,-0.0172914514048114,-178.591580914153
0,2.895,-0.0172936888492883,-178.622536747764
0,2.8955,-0.017295925805084,-178.653492512667
0,2.896,-0.0172981622716135,-178.684448209177
0,2.8965,-0.0173003982483005,-178.715403837606
0,2.897,-0.0173026337345775,-178.746359398254
0,2.8975,-0.0173048687298827,-178.77731489142
0,2.898,-0.0173071032336659,-178.808270317393
0,2.8985,-0.0173093372453779,-178.839225676458
0,2.899,-0.0173115707644802,-178.870180968894
0,2.8995,-0.0173138037904419,-178.901136194974
0,2.9,-0.017316036322734,-178.932091354964
3,2.7,-0.0180909539202881,179.139422897329
3,2.7005,-0.0180935961501821,179.10554949741
3,2.701,-0.0180962405776779,179.071673328763
3,2.7015,-0.0180988872645748,179.037794344291
3,2.702,-0.0181015362743981,179.003912495829
3,2.7025,-0.0181041876724793,178.970027734114
3,2.703,-0.0181068415260055,178.936140008755
3,2.7035,-0.0181094979040836,178.902249268199
3,2.704,-0.0181121568778108,178.868355459698
3,2.7045,-0.0181148185203385,178.834458529275
3,2.705,-0.0181174829069519,178.800558421687
3,2.7055,-0.0181201501151397,178.766655080387
3,2.706,-0.0181228202246691,178.732748447488
3,2.7065,-0.0181254933176723,178.69883846372
3,2.707,-0.0181281694787311,178.66492506839
3,2.7075,-0.0181308487949602,178.631008199339
3,2.708,-0.0181335313561087,178.597087792899
3,2.7085,-0.0181362172546414,178.563163783842
3,2.709,-0.0181389065858505,178.52923610534
3,2.7095,-0.0181415994479554,178.495304688906
3,2.71,-0.0181442959422178,178.461369464352
3,2.7105,-0.01814699617304,178.427430359728
3,2.711,-0.0181497002480977,178.393487301271
3,2.7115,-0.0181524082784632,178.359540213346
3,2.712,-0.0181551203787264,178.325589018386
3,2.7125,-0.0181578366671285,178.291633636831
3,2.713,-0.0181605572657199,178.257673987063
3,2.7135,-0.0181632823004949,178.223709985338
3,2.714,-0.0181660119015357,178.18974154572
3,2.7145,-0.0181687462032025,178.155768580003
3,2.715,-0.0181714853442761,178.121790997642
3,2.7155,-0.0181742294681417,178.08780870567
3,2.716,-0.0181769787229886,178.053821608618
3,2.7165,-0.0181797332619802,178.019829608433
3,2.717,-0.018182493243474,177.985832604386
3,2.7175,-0.0181852588312327,177.951830492983
3,2.718,-0.0181880301946365,177.917823167866
3,2.7185,-0.0181908075089306,177.88381051972
3,2.719,-0.0181935909554649,177.84979243616
3,2.7195,-0.0181963807219452,177.815768801633
3,2.72,-0.0181991770027164,177.781739497296
3,2.7205,-0.018201979999036,177.747704400906
3,2.721,-0.0182047899193764,177.713663386692
3,2.7215,-0.0182076069797326,177.67961632523
3,2.722,-0.0182104314039648,177.645563083307
3,2.7225,-0.0182132634241274,177.611503523785
3,2.723,-0.0182161032808504,177.577437505451
3,2.7235,-0.0182189512237048,177.54336488287
3,2.724,-0.0182218075116184,177.509285506218
3,2.7245,-0.0182246724133005,177.475199221125
3,2.725,-0.0182275462076801,177.441105868494
3,2.7255,-0.018230429184389,177.407005284321
3,2.726,-0.0182333216442507,177.372897299505
3,2.7265,-0.0182362238998091,177.338781739649
3,2.727,-0.0182391362758774,177.30465842485
3,2.7275,-0.0182420591101276,177.270527169477
3,2.728,-0.0182449927537049,177.23638778195
3,2.7285,-0.0182479375718835,177.202240064489
3,2.729,-0.0182508939447453,177.168083812871
3,2.7295,-0.0182538622679207,177.133918816158
3,2.73,-0.0182568429533497,177.099744856423
3,2.7305,-0.0182598364301056,177.065561708457
3,2.731,-0.0182628431452577,177.031369139463
3,2.7315,-0.018265863564779,176.997166908732
3,2.732,-0.0182688981745212,176.962954767306
3,2.7325,-0.0182719474812516,176.92873245762
3,2.733,-0.0182750120137308,176.89449971313
3,2.7335,-0.0182780923238816,176.860256257914
3,2.734,-0.0182811889880179,176.826001806259
3,2.7345,-0.0182843026081441,176.791736062222
3,2.735,-0.0182874338133633,176.757458719168
3,2.7355,-0.0182905832613424,176.723169459284
3,2.736,-0.0182937516398869,176.688867953061
3,2.7365,-0.0182969396686282,176.654553858758
3,2.737,-0.0183001481008006,176.620226821823
3,2.7375,-0.0183033777251539,176.58588647429
3,2.738,-0.018306629367985,176.551532434138
3,2.7385,-0.0183099038953032,176.517164304612
3,2.739,-0.0183132022151538,176.482781673511
3,2.7395,-0.0183165252800976,176.448384112421
3,2.74,-0.0183198740898524,176.413971175919
3,2.7405,-0.0183232496941445,176.379542400712
3,2.741,-0.0183266531957339,176.34509730474
3,2.7415,-0.0183300857536716,176.310635386208
3,2.742,-0.0183335485868055,176.276156122573
3,2.7425,-0.018337042977502,176.241658969457
3,2.743,-0.0183405702757031,176.207143359492
3,2.7435,-0.0183441319032238,176.172608701099
3,2.744,-0.0183477293584259,176.138054377182
3,2.7445,-0.0183513642212124,176.103479743732
3,2.745,-0.018355038158441,176.068884128349
3,2.7455,-0.0183587529297211,176.03426682866
3,2.746,-0.0183625103937095,175.999627110626
3,2.7465,-0.0183663125148814,175.964964206743
3,2.747,-0.0183701613708692,175.930277314108
3,2.7475,-0.0183740591603717,175.895565592357
3,2.748,-0.0183780082117659,175.860828161456
3,2.7485,-0.0183820109923899,175.826064099329
3,2.749,-0.0183860701186474,175.79127243932
3,2.7495,-0.0183901883669705,175.756452167463
3,2.75,-0.0183943686857325,175.721602219557
3,2.7505,-0.0183986142082107,175.686721478012
3,2.751,-0.0184029282667067,175.651808768458
3,2.7515,-0.0184073144079483,175.616862856099
3,2.752,-0.0184117764098894,175.581882441767
3,2.7525,-0.0184163183000786,175.546866157682
3,2.753,-0.018420944375754,175.511812562854
3,2.7535,-0.018425659225833,175.476720138123
3,2.754,-0.0184304677550736,175.441587280785
3,2.7545,-0.0184353752105391,175.406412298768
3,2.755,-0.0184403872107552,175.371193404319
3,2.7555,-0.0184455097777566,175.335928707138
3,2.756,-0.018450749372451,175.300616206925
3,2.7565,-0.0184561129336327,175.265253785258
3,2.757,-0.0184616079210992,175.229839196744
3,2.7575,-0.0184672423634161,175.194370059359
3,2.758,-0.0184730249108374,175.158843843903
3,2.7585,-0.0184789648940956,175.12325786245
3,2.759,-0.0184850723897615,175.087609255696
3,2.7595,-0.0184913582930806,175.05189497909
3,2.76,-0.0184978343992386,175.016111787574
3,2.7605,-0.0185045134941995,174.980256218809
3,2.761,-0.0185114094564687,174.944324574679
3,2.7615,-0.0185185373712104,174.908312900873
3,2.762,-0.0185259136586021,174.872216964312
3,2.7625,-0.0185335562183793,174.836032228142
3,2.763,-0.0185414845929853,174.799753823991
3,2.7635,-0.0185497201521483,174.763376521121
3,2.764,-0.0185582863021108,174.726894692083
3,2.7645,-0.0185672087234084,174.690302274379
3,2.765,-0.0185765156416644,174.653592727593
3,2.7655,-0.0185862381368414,174.616758985359
3,2.766,-0.0185964104972284,174.579793401407
3,2.7665,-0.0186070706258056,174.542687688832
3,2.767,-0.0186182605079727,174.505432851578
3,2.7675,-0.0186300267515128,174.468019106916
3,2.768,-0.0186424212118013,174.43043579755
3,2.7685,-0.0186555017180309,174.392671291652
3,2.769,-0.0186693329195413,174.354712868873
3,2.7695,-0.0186839872755161,174.316546589975
3,2.77,-0.0186995462164775,174.27815714726
3,2.7705,-0.0187161015126029,174.239527692433
3,2.771,-0.0187337568919879,174.200639637803
3,2.7715,-0.0187526299625195,174.161472425894
3,2.772,-0.0187728545042361,174.122003261442
3,2.7725,-0.0187945832161317,174.082206798416
3,2.773,-0.0188179910234454,174.04205477301
3,2.7735,-0.0188432790800598,174.001515571388
3,2.774,-0.0188706796381675,173.960553718261
3,2.7745,-0.018900462007011,173.91912926883
3,2.775,-0.0189329398881686,173.877197082107
3,2.7755,-0.0189684804634047,173.83470594772
3,2.776,-0.0190075157305971,173.791597530543
3,2.7765,-0.0190505567467461,173.747805087215
3,2.777,-0.0190982116625766,173.703251894881
3,2.7775,-0.0191512087480827,173.657849313995
3,2.778,-0.0192104260527525,173.611494381739
3,2.7785,-0.0192769299791997,173.564066797822
3,2.779,-0.0193520259691901,173.515425115881
3,2.7795,-0.0194373258528799,173.46540188506
3,2.78,-0.0195348384305345,173.413797388015
3,2.7805,-0.0196470929199658,173.360371478528
3,2.781,-0.0197773096415358,173.304832810303
3,2.7815,-0.0199296397898038,173.246824429869
3,2.782,-0.0201095082043908,173.185904217093
3,2.7825,-0.0203241129972124,173.121517888562
3,2.783,-0.0205831697751861,173.052961043706
3,2.7835,-0.0209000475285582,172.979324692748
3,2.784,-0.02129355075206,172.899415231077
3,2.7845,-0.0217908048006319,172.811633703554
3,2.785,-0.0224320999080161,172.713787990827
3,2.7855,-0.0232793745088795,172.602790073106
3,2.786,-0.0244318327550149,172.474147181222
3,2.7865,-0.0260564726176906,172.321062598935
3,2.787,-0.0284523088485727,172.132746808263
3,2.7875,-0.0321985430378456,171.890995384049
3,2.788,-0.0385399277170994,171.562546561775
3,2.7885,-0.0505662332079013,171.079658133365
3,2.789,-0.0777850730337403,170.280993862923
3,2.7895,-0.16211720853189,168.677374541465
3,2.79,-0.690268148957943,164.235669286334
3,2.7905,-2.17948204033124,-176.090883470508
3,2.791,-0.273281273102621,178.955678676365
3,2.7915,-0.102734430264385,176.510977395637
3,2.792,-0.0596081096159488,175.445832461122
3,2.7925,-0.0427126660388255,174.848754791439
3,2.793,-0.0344231510387566,174.461486583019
3,2.7935,-0.02975773055416,174.185594338439
3,2.794,-0.0268773471479916,173.975742244449
3,2.7945,-0.0249764013375319,173.808214784512
3,2.795,-0.0236570853945208,173.669421144718
3,2.7955,-0.0227047038031921,173.551019823133
3,2.796,-0.0219951476905201,173.447609999597
3,2.7965,-0.0214526363466337,173.355541728349
3,2.797,-0.0210287831305788,173.272260133985
3,2.7975,-0.0206915217922942,173.195923640492
3,2.798,-0.0204189226438633,173.125171415714
3,2.7985,-0.0201955784920644,173.058976185262
3,2.799,-0.0200104088132064,172.996547978328
3,2.7995,-0.019855280139552,172.937269372936
3,2.8,-0.0197241135392892,172.880650840566
3,2.8005,-0.0196122921562227,172.826299272005
3,2.801,-0.0195162588438682,172.773895359325
3,2.8015,-0.019433237266629,172.723177057745
3,2.802,-0.0193610350021379,172.673927302905
3,2.8025,-0.0192979022103736,172.625964758902
3,2.803,-0.0192424286478862,172.579136759265
3,2.8035,-0.0191934675847316,172.533313857611
3,2.804,-0.0191500788838361,172.488385575502
3,2.8045,-0.019111485920307,172.444257051543
3,2.805,-0.0190770426250965,172.40084637649
3,2.8055,-0.0190462080230251,172.358082455966
3,2.806,-0.019018526379271,172.31590328281
3,2.8065,-0.018993611586043,172.274254530321
3,2.807,-0.0189711347854035,172.233088398946
3,2.8075,-0.0189508144839839,172.192362664715
3,2.808,-0.018932408602415,172.152039889404
3,2.8085,-0.0189157080386453,172.112086761255
3,2.809,-0.0189005314245354,172.072473541748
3,2.8095,-0.0188867208295137,172.033173599044
3,2.81,-0.0188741382207719,171.994163012671
3,2.8105,-0.0188626625315669,171.955420237056
3,2.811,-0.0188521872210938,171.916925813958
3,2.8115,-0.018842618234013,171.878662125689
3,2.812,-0.018833872286527,171.84061318253
3,2.8125,-0.0188258754206653,171.802764438953
3,2.813,-0.0188185617798508,171.765102634183
3,2.8135,-0.0188118725679033,171.727615653421
3,2.814,-0.0188057551607345,171.690292406682
3,2.8145,-0.0188001623456679,171.65312272268
3,2.815,-0.0187950516678701,171.616097255631
3,2.8155,-0.0187903848669959,171.579207403177
3,2.816,-0.0187861273900962,171.542445233911
3,2.8165,-0.0187822479692273,171.505803423215
3,2.817,-0.0187787182541102,171.469275196326
3,2.8175,-0.018775512491807,171.43285427769
3,2.818,-0.0187726072466703,171.396534845819
3,2.8185,-0.0187699811548604,171.36031149295
3,2.819,-0.0187676147086483,171.324179188939
3,2.8195,-0.0187654900664839,171.288133248866
3,2.82,-0.0187635908852982,171.252169303918
3,2.8205,-0.0187619021721828,171.216283275172
3,2.821,-0.0187604101529051,171.180471349946
3,2.8215,-0.0187591021551014,171.144729960424
3,2.822,-0.0187579665043182,171.109055764309
3,2.8225,-0.0187569924313271,171.073445627286
3,2.823,-0.0187561699892863,171.037896607088
3,2.8235,-0.0187554899796384,171.002405939012
3,2.824,-0.018754943885666,170.966971022724
3,2.8245,-0.0187545238128102,170.931589410223
3,2.825,-0.018754222435012,170.896258794845
3,2.8255,-0.0187540329463638,170.860977001214
3,2.826,-0.0187539490174762,170.825741976026
3,2.8265,-0.018753964756062,170.79055177961
3,2.827,-0.0187540746712701,170.755404578173
3,2.8275,-0.0187542736413657,170.720298636673
3,2.828,-0.0187545568843914,170.685232312262
3,2.8285,-0.0187549199315246,170.650204048239
3,2.829,-0.0187553586028348,170.615212368484
3,2.8295,-0.0187558689851947,170.580255872302
3,2.83,-0.0187564474121318,170.545333229673
3,2.8305,-0.0187570904454637,170.510443176848
3,2.831,-0.0187577948584528,170.475584512271
3,2.8315,-0.0187585576204276,170.440756092802
3,2.832,-0.0187593758827066,170.405956830209
3,2.8325,-0.0187602469656339,170.371185687911
3,2.833,-0.0187611683467292,170.336441677946
3,2.8335,-0.0187621376497714,170.301723858161
3,2.834,-0.0187631526347505,170.267031329581
3,2.8345,-0.0187642111886322,170.232363233966
3,2.835,-0.0187653113168321,170.197718751531
3,2.8355,-0.0187664511353493,170.163097098813
3,2.836,-0.0187676288635113,170.128497526685
3,2.8365,-0.0187688428172555,170.093919318492
3,2.837,-0.0187700914029252,170.059361788315
3,2.8375,-0.0187713731115109,170.024824279335
3,2.838,-0.018772686513336,169.990306162313
3,2.8385,-0.0187740302531051,169.95580683415
3,2.839,-0.0187754030453246,169.92132571655
3,2.8395,-0.0187768036700337,169.886862254754
3,2.84,-0.0187782309688531,169.852415916358
3,2.8405,-0.0187796838413001,169.817986190194
3,2.841,-0.0187811612413505,169.783572585286
3,2.8415,-0.0187826621742551,169.74917462986
3,2.842,-0.0187841856935412,169.714791870415
3,2.8425,-0.0187857308982626,169.680423870849
3,2.843,-0.0187872969303747,169.646070211629
3,2.8435,-0.0187888829723329,169.611730489014
3,2.844,-0.0187904882448101,169.577404314319
3,2.8445,-0.018792112004588,169.543091313217
3,2.845,-0.01879375354257,169.508791125087
3,2.8455,-0.0187954121819161,169.474503402387
3,2.846,-0.0187970872763179,169.440227810071
3,2.8465,-0.018798778208347,169.40596402503
3,2.847,-0.0188004843879369,169.371711735565
3,2.8475,-0.018802205250932,169.33747064089
3,2.848,-0.0188039402577566,169.303240450654
3,2.8485,-0.0188056888921211,169.2690208845
3,2.849,-0.0188074506598434,169.23481167163
3,2.8495,-0.0188092250877241,169.200612550407
3,2.85,-0.0188110117224907,169.16642326797
3,2.8505,-0.0188128101297893,169.132243579868
3,2.851,-0.018814619893266,169.098073249712
3,2.8515,-0.0188164406136636,169.063912048849
3,2.852,-0.018818271908001,169.029759756045
3,2.8525,-0.0188201134087789,168.995616157189
3,2.853,-0.0188219647632394,168.961481045007
3,2.8535,-0.0188238256326655,168.927354218789
3,2.854,-0.0188256956917056,168.893235484139
3,2.8545,-0.0188275746277674,168.85912465272
3,2.855,-0.0188294621404062,168.825021542024
3,2.8555,-0.0188313579407762,168.790925975149
3,2.856,-0.0188332617510861,168.756837780583
3,2.8565,-0.0188351733041133,168.722756792002
3,2.857,-0.018837092342704,168.688682848074
3,2.8575,-0.0188390186193483,168.654615792276
3,2.858,-0.0188409518957303,168.620555472711
3,2.8585,-0.0188428919423307,168.586501741944
3,2.859,-0.0188448385380424,168.552454456836
3,2.8595,-0.018846791469795,168.51841347839
3,2.86,-0.018848750532224,168.484378671602
3,2.8605,-0.0188507155273225,168.450349905316
3,2.861,-0.0188526862641409,168.416327052095
3,2.8615,-0.0188546625584799,168.382309988082
3,2.862,-0.0188566442326065,168.34829859288
3,2.8625,-0.018858631114991,168.314292749431
3,2.863,-0.018860623040047,168.2802923439
3,2.8635,-0.0188626198478861,168.246297265568
3,2.864,-0.0188646213840761,168.21230740672
3,2.8645,-0.0188666274994381,168.178322662552
3,2.865,-0.0188686380498157,168.144342931067
3,2.8655,-0.0188706528958913,168.110368112982
3,2.866,-0.0188726719029742,168.076398111644
3,2.8665,-0.0188746949408319,168.042432832937
3,2.867,-0.018876721883513,168.008472185202
3,2.8675,-0.0188787526091684,167.974516079159
3,2.868,-0.0188807869999074,167.940564427827
3,2.8685,-0.0188828249416393,167.906617146452
3,2.869,-0.0188848663239214,167.872674152437
3,2.8695,-0.0188869110398355,167.838735365274
3,2.87,-0.0188889589858294,167.804800706477
3,2.8705,-0.0188910100616202,167.770870099518
3,2.871,-0.0188930641700465,167.73694346977
3,2.8715,-0.0188951212169678,167.703020744446
3,2.872,-0.0188971811111507,167.669101852541
3,2.8725,-0.0188992437641574,167.635186724782
3,2.873,-0.0189013090902415,167.601275293571
3,2.8735,-0.0189033770062632,167.567367492939
3,2.874,-0.0189054474315796,167.533463258494
3,2.8745,-0.018907520287967,167.499562527376
3,2.875,-0.0189095954995315,167.46566523821
3,2.8755,-0.0189116729926192,167.431771331064
3,2.876,-0.0189137526957509,167.397880747408
3,2.8765,-0.0189158345395316,167.363993430069
3,2.877,-0.0189179184565903,167.330109323196
3,2.8775,-0.0189200043815,167.29622837222
3,2.878,-0.0189220922507175,167.262350523818
3,2.8785,-0.0189241820025135,167.228475725879
3,2.879,-0.0189262735769212,167.194603927467
3,2.8795,-0.0189283669156594,167.160735078789
3,2.88,-0.0189304619620947,167.126869131165
3,2.8805,-0.0189325586611715,167.093006036995
3,2.881,-0.0189346569593642,167.059145749731
3,2.8815,-0.0189367568046347,167.025288223846
3,2.882,-0.0189388581463689,166.991433414808
3,2.8825,-0.0189409609353409,166.957581279051
3,2.883,-0.0189430651236629,166.923731773951
3,2.8835,-0.0189451706647453,166.889884857801
3,2.884,-0.0189472775132488,166.856040489783
3,2.8845,-0.0189493856250538,166.822198629949
3,2.885,-0.0189514949572118,166.788359239195
3,2.8855,-0.018953605467914,166.75452227924
3,2.886,-0.01895571711645,166.720687712602
3,2.8865,-0.0189578298631845,166.686855502583
3,2.887,-0.0189599436695091,166.653025613242
3,2.8875,-0.0189620584978186,166.619198009381
3,2.888,-0.0189641743114831,166.58537265652
3,2.8885,-0.0189662910748108,166.551549520886
3,2.889,-0.0189684087530223,166.51772856939
3,2.8895,-0.0189705273122207,166.483909769611
3,2.89,-0.0189726467193688,166.450093089779
3,2.8905,-0.0189747669422648,166.416278498759
3,2.891,-0.0189768879495067,166.382465966035
3,2.8915,-0.0189790097104775,166.348655461698
