"dis [mm]","Freq [GHz]","dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
4,2.869,-0.0190528813478976,163.827063311529
4,2.8695,-0.019055036473209,163.792567753761
4,2.87,-0.0190571921822228,163.758073522534
4,2.8705,-0.019059348442467,163.723580592973
4,2.871,-0.0190615052224686,163.68908894081
4,2.8715,-0.0190636624917154,163.654598542367
4,2.872,-0.0190658202206219,163.620109374538
4,2.8725,-0.0190679783804977,163.585621414771
4,2.873,-0.0190701369435092,163.551134641052
4,2.8735,-0.0190722958826544,163.516649031889
4,2.874,-0.0190744551717378,163.482164566297
4,2.8745,-0.0190766147853288,163.447681223782
4,2.875,-0.0190787746987482,163.413198984328
4,2.8755,-0.0190809348880313,163.378717828382
4,2.876,-0.0190830953299101,163.344237736843
4,2.8765,-0.0190852560017931,163.309758691044
4,2.877,-0.0190874168817189,163.275280672747
4,2.8775,-0.0190895779483783,163.240803664123
4,2.878,-0.0190917391810432,163.206327647746
4,2.8785,-0.0190939005595805,163.171852606581
4,2.879,-0.0190960620644197,163.137378523969
4,2.8795,-0.0190982236765374,163.102905383623
4,2.88,-0.0191003853774339,163.068433169613
4,2.8805,-0.0191025471491225,163.033961866356
4,2.881,-0.0191047089741106,162.999491458611
4,2.8815,-0.0191068708353829,162.965021931465
4,2.882,-0.0191090327163832,162.930553270326
4,2.8825,-0.0191111946010073,162.896085460916
4,2.883,-0.0191133564735816,162.86161848926
4,2.8835,-0.0191155183188485,162.827152341678
4,2.884,-0.0191176801219595,162.792687004781
4,2.8845,-0.0191198418684621,162.758222465457
4,2.885,-0.0191220035442762,162.72375871087
4,2.8855,-0.0191241651356974,162.689295728449
4,2.886,-0.0191263266293769,162.654833505884
4,2.8865,-0.019128488012311,162.620372031115
4,2.887,-0.0191306492718295,162.585911292331
4,2.8875,-0.0191328103955964,162.551451277958
4,2.888,-0.0191349713715783,162.516991976658
4,2.8885,-0.0191371321880636,162.482533377321
4,2.889,-0.019139292833621,162.448075469058
4,2.8895,-0.0191414532971187,162.413618241197
4,2.89,-0.0191436135677013,162.379161683278
4,2.8905,-0.0191457736347812,162.344705785047
4,2.891,-0.0191479334880365,162.31025053645
4,2.8915,-0.0191500931174072,162.27579592763
4,2.892,-0.0191522525130661,162.241341948922
4,2.8925,-0.0191544116654414,162.206888590846
4,2.893,-0.0191565705651901,162.172435844105
4,2.8935,-0.0191587292031906,162.137983699581
4,2.894,-0.0191608875705562,162.103532148327
4,2.8945,-0.0191630456585972,162.069081181568
4,2.895,-0.0191652034588404,162.034630790694
4,2.8955,-0.0191673609630235,162.000180967255
4,2.896,-0.0191695181630675,161.96573170296
4,2.8965,-0.0191716750510879,161.931282989673
4,2.897,-0.0191738316193934,161.896834819405
4,2.8975,-0.0191759878604685,161.862387184318
4,2.898,-0.0191781437669718,161.827940076717
4,2.8985,-0.0191802993317367,161.793493489044
4,2.899,-0.0191824545477591,161.759047413883
4,2.8995,-0.0191846094082067,161.724601843948
4,2.9,-0.0191867639063905,161.690156772086
6,2.7,-0.0192360582698272,168.426966677767
6,2.7005,-0.0192387645914751,168.390744037907
6,2.701,-0.0192414734310836,168.354517864378
6,2.7015,-0.0192441848612637,168.318288101122
6,2.702,-0.0192468989566456,168.282054690824
6,2.7025,-0.0192496157939315,168.245817574875
6,2.703,-0.019252335451981,168.209576693341
6,2.7035,-0.0192550580118813,168.173331984917
6,2.704,-0.0192577835570154,168.137083386894
